date,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-1-30 20:00,-1.0,-1.0,-1.0,3.74,0.063,0.044,1.44,-1.0,-1.0,-1.0,-1.0
2021-1-31 0:00,-1.0,-1.0,-1.0,3.74,0.061,0.04,1.36,-1.0,-1.0,-1.0,-1.0
2021-1-31 4:00,-1.0,-1.0,-1.0,3.61,0.058,0.041,1.33,-1.0,-1.0,-1.0,-1.0
2021-1-31 8:00,-1.0,-1.0,-1.0,5.83,0.056,0.037,1.32,-1.0,-1.0,-1.0,-1.0
2021-1-31 12:00,-1.0,-1.0,-1.0,12.15,0.061,0.039,1.32,-1.0,-1.0,-1.0,-1.0
2021-1-31 16:00,-1.0,-1.0,-1.0,3.52,0.059,0.036,1.31,-1.0,-1.0,-1.0,-1.0
2021-1-31 20:00,-1.0,-1.0,-1.0,3.43,0.069,0.036,1.26,-1.0,-1.0,-1.0,-1.0
2021-2-1 0:00,-1.0,-1.0,-1.0,3.43,0.049,0.036,1.3,-1.0,-1.0,-1.0,-1.0
2021-2-1 4:00,-1.0,-1.0,-1.0,3.56,0.052,0.037,1.3,-1.0,-1.0,-1.0,-1.0
2021-2-1 8:00,-1.0,-1.0,-1.0,3.52,0.057,0.037,0.95,-1.0,-1.0,-1.0,-1.0
2021-2-1 12:00,-1.0,-1.0,-1.0,3.68,0.056,0.036,1.3,-1.0,-1.0,-1.0,-1.0
2021-2-1 16:00,-1.0,-1.0,-1.0,3.41,0.072,0.037,0.92,-1.0,-1.0,-1.0,-1.0
2021-2-1 20:00,-1.0,-1.0,-1.0,3.31,0.069,0.035,0.87,-1.0,-1.0,-1.0,-1.0
2021-2-2 0:00,-1.0,-1.0,-1.0,3.31,0.097,0.032,1.01,-1.0,-1.0,-1.0,-1.0
2021-2-2 4:00,-1.0,-1.0,-1.0,5.49,0.086,0.049,1.34,-1.0,-1.0,-1.0,-1.0
2021-2-2 8:00,-1.0,-1.0,-1.0,3.24,0.102,0.052,1.52,-1.0,-1.0,-1.0,-1.0
2021-2-2 12:00,-1.0,-1.0,-1.0,4.4,0.079,0.056,1.29,-1.0,-1.0,-1.0,-1.0
2021-2-2 16:00,-1.0,-1.0,-1.0,4.36,0.073,0.045,1.28,-1.0,-1.0,-1.0,-1.0
2021-2-2 20:00,-1.0,-1.0,-1.0,3.67,0.076,0.047,1.37,-1.0,-1.0,-1.0,-1.0
2021-2-3 0:00,-1.0,-1.0,-1.0,3.67,0.098,0.047,1.42,-1.0,-1.0,-1.0,-1.0
2021-2-3 4:00,-1.0,-1.0,-1.0,4.12,0.046,0.052,1.18,-1.0,-1.0,-1.0,-1.0
2021-2-3 8:00,,,,,,,,,,,
2021-2-3 12:00,,,,,,,,,,,
2021-2-3 16:00,10.99,8.42,11.692,3.999,0.0386,0.0454,1.247,425.323,20.498,0.00645,3558250.0
2021-2-3 20:00,10.75,8.461,11.685,3.68,0.0411,0.0381,1.235,426.346,17.587,0.00696,3262940.0
2021-2-4 0:00,10.33,8.37,11.231,3.68,0.044,0.0327,1.183,429.125,15.522,0.00473,1948920.0
2021-2-4 4:00,10.26,8.327,11.199,4.062,0.0304,0.0439,1.327,432.12,35.45,0.00359,2570870.0
2021-2-4 8:00,10.22,8.324,11.093,3.918,0.0273,0.053,1.244,430.435,33.764,0.00377,2783940.0
2021-2-4 12:00,10.78,8.362,11.264,3.818,0.034,0.0437,1.166,425.473,22.368,0.0038,2506010.0
2021-2-4 16:00,11.84,8.558,11.901,3.488,0.0312,0.0365,1.15,423.134,17.986,0.00656,4335250.0
2021-2-4 20:00,11.09,8.498,11.69,3.556,0.0339,0.0356,1.198,415.313,15.676,0.00572,2816960.0
2021-2-5 0:00,10.8,8.374,11.266,3.556,0.0257,0.047,1.358,432.328,34.191,0.00388,2670960.0
2021-2-5 4:00,10.78,8.301,10.846,3.205,0.0664,0.04,1.361,395.18,17.216,0.00347,2157160.0
2021-2-5 8:00,10.61,8.284,10.801,2.857,0.0659,0.0295,0.95,361.66,12.654,0.00303,1805960.0
2021-2-5 12:00,10.7,8.313,10.87,2.877,0.066,0.0344,0.939,352.706,10.632,0.003,1555010.0
2021-2-5 16:00,10.89,8.453,11.3,3.882,0.0573,0.0324,0.992,349.957,7.949,0.00619,2676360.0
2021-2-5 20:00,10.78,8.375,10.952,4.86,0.0609,0.0326,1.075,336.086,7.396,0.00387,1590210.0
2021-2-6 0:00,10.78,8.353,10.866,4.86,0.0604,0.0326,1.075,336.385,7.194,0.00332,1588840.0
2021-2-6 4:00,10.58,8.28,10.719,5.152,0.0685,0.0425,1.431,341.083,21.459,0.00276,1803170.0
2021-2-6 8:00,10.53,8.282,10.676,12.065,0.0711,0.0409,0.981,334.861,14.42,0.00317,1550440.0
2021-2-6 12:00,11.85,8.332,10.951,12.006,0.0753,0.039,1.456,335.28,9.377,0.00241,1829500.0
2021-2-6 16:00,12.84,8.423,11.26,11.932,0.0915,0.0371,1.157,344.631,8.47,0.00339,2283820.0
2021-2-6 20:00,12.38,8.438,11.278,11.949,0.0664,0.0349,1.231,350.737,7.609,0.00357,1495520.0
2021-2-7 0:00,12.1,8.423,11.12,11.949,0.0614,0.0337,1.276,350.988,7.523,0.0033,1482820.0
2021-2-7 4:00,11.82,8.397,11.07,12.008,0.0644,0.0333,1.193,352.425,7.511,0.00343,1406680.0
2021-2-7 8:00,11.53,8.382,11.054,6.237,0.063,0.0358,1.33,356.837,7.009,0.00335,1528380.0
2021-2-7 12:00,12.6,8.457,11.345,2.512,0.1201,0.0342,1.177,351.156,6.602,0.00223,1301520.0
2021-2-7 16:00,14.48,8.459,11.591,9.201,0.0603,0.0342,1.294,363.148,6.595,0.00296,1760010.0
2021-2-19 4:00,11.06,8.335,10.256,11.612,0.186,0.0595,2.568,546.971,35.177,,
2021-2-22 4:00,13.79,7.99,10.151,3.756,0.0887,0.0408,1.846,522.538,5.818,,
2021-2-22 8:00,13.79,7.902,10.04,3.333,0.0864,0.0369,2.111,526.314,5.558,,
2021-2-22 12:00,14.87,6.292,10.329,5.519,0.0868,0.0426,1.924,535.327,5.252,,
2021-2-22 16:00,14.37,6.413,10.53,4.135,0.0695,0.0717,2.294,519.806,38.595,,
2021-2-28 12:00,14.55,7.666,9.814,,,,,1.248,,,
2021-3-5 12:00,12.83,7.308,10.148,,,,,436.025,38.478,,
2021-3-5 16:00,12.97,8.096,10.721,3.477,0.0283,0.045,0.615,422.582,28.377,0.00273,1055550.0
2021-3-5 20:00,12.86,8.089,10.732,3.318,0.0335,0.046,0.718,425.306,24.37,0.00307,879734.0
2021-3-6 0:00,12.85,8.099,10.715,3.318,0.0357,0.0393,0.943,433.455,16.969,0.00372,1246980.0
2021-3-6 4:00,12.74,8.08,10.684,3.382,0.0374,0.0499,0.593,426.448,31.088,0.00321,1543640.0
2021-3-6 8:00,12.63,8.097,10.731,3.463,0.025,0.067,0.599,432.317,40.378,0.00312,1840670.0
2021-3-6 12:00,12.61,8.067,10.752,3.989,0.025,0.081,0.107,424.695,57.617,0.00284,1770830.0
2021-3-6 16:00,12.61,8.086,10.797,4.264,0.025,0.0872,,429.514,69.108,0.00351,2402090.0
2021-3-6 20:00,12.37,8.082,10.775,4.531,0.0304,0.1144,0.183,476.127,79.589,0.0036,2319480.0
