date,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-4-26 20:00,21.6,8.451,10.665,3.371,0.025,0.0195,0.894,427.106,6.951,0.0023,
2021-4-27 0:00,21.27,8.394,9.733,3.371,0.025,0.0159,0.828,425.951,6.261,0.00217,2519690.0
2021-4-27 4:00,21.16,8.215,8.646,2.884,0.025,0.0173,0.823,429.442,5.042,0.00173,
2021-4-27 8:00,20.94,8.14,8.397,3.11,0.025,0.017,0.809,430.193,5.574,0.00195,
2021-4-27 12:00,20.99,7.943,7.936,3.243,0.025,0.0167,0.814,430.089,4.946,0.00311,57622.9
2021-4-27 16:00,20.89,8.231,9.287,3.07,0.025,0.0173,0.863,429.394,5.997,0.00237,976713.0
2021-4-27 20:00,20.86,8.137,8.732,3.073,0.025,0.0181,0.817,430.458,6.129,0.00167,1088410.0
2021-4-28 0:00,20.59,8.091,8.583,2.992,0.025,0.017,0.816,431.3,7.418,0.00205,1136440.0
2021-4-28 4:00,20.24,8.075,8.533,3.132,0.025,0.0171,0.877,431.536,8.053,0.00234,3989960.0
2021-4-28 8:00,20.37,7.94,7.992,3.044,0.025,0.0161,0.841,432.325,6.225,0.00176,842451.0
2021-4-28 12:00,21.63,8.23,9.361,3.226,0.025,0.0163,1.018,429.9,6.746,0.00157,769703.0
2021-4-28 16:00,22.67,8.357,9.917,3.175,0.025,0.0161,0.958,425.432,6.931,0.0021,1366970.0
2021-4-28 20:00,22.53,7.879,7.912,3.258,0.025,0.016,0.915,434.012,6.447,0.00154,431114.0
2021-4-29 0:00,21.97,8.32,9.87,2.943,0.025,0.0156,0.968,431.746,8.275,0.00171,2887700.0
2021-4-29 4:00,21.6,8.152,8.939,3.061,0.025,0.0154,0.902,434.084,8.255,0.00148,
2021-4-29 8:00,21.16,8.204,9.341,3.067,0.025,0.0174,1.072,434.494,11.773,0.00174,644245.0
2021-4-29 12:00,22.5,8.404,10.015,2.75,0.025,0.0152,1.064,435.004,11.586,0.00152,370043.0
2021-4-29 16:00,23.08,8.589,11.358,3.234,0.025,0.0184,1.089,433.791,11.433,0.00188,1017900.0
2021-4-29 20:00,22.96,8.539,10.397,2.715,0.025,0.0175,0.961,437.224,11.818,0.00155,756650.0
2021-4-30 0:00,22.33,8.435,9.689,2.715,0.025,0.0183,0.944,439.708,12.447,0.00157,1232110.0
2021-4-30 4:00,22.36,8.274,8.623,2.91,0.025,0.0165,0.944,439.688,13.516,0.00124,671607.0
2021-4-30 8:00,22.25,8.255,8.654,2.718,0.025,0.0163,0.963,440.369,13.086,0.00098,3039430.0
2021-4-30 12:00,23.22,8.438,9.665,2.989,0.025,0.0173,1.175,439.823,14.812,0.00124,830374.0
2021-4-30 16:00,23.95,8.676,10.824,3.127,0.025,0.0191,1.13,434.883,14.51,0.00163,264608.0
2021-4-30 20:00,23.98,8.6,10.124,3.166,0.025,0.0191,0.941,438.625,17.507,0.00164,1784030.0
2021-5-1 0:00,23.66,8.448,8.981,3.166,0.025,0.0196,0.889,438.607,16.019,0.00134,907232.0
2021-5-1 4:00,23.16,8.324,8.376,2.951,0.025,0.0184,0.952,439.941,18.134,0.00123,4119120.0
2021-5-1 8:00,22.62,8.326,8.41,3.08,0.025,0.0174,0.889,442.005,18.11,0.00119,1741910.0
2021-5-1 12:00,23.4,8.513,9.673,2.978,0.025,0.0169,0.957,438.348,18.473,0.00115,
2021-5-1 16:00,24.22,8.659,10.508,3.103,0.025,0.0166,0.939,434.033,19.988,0.00122,1066610.0
2021-5-1 20:00,24.07,8.544,9.81,3.307,0.025,0.017,0.832,433.431,19.852,0.00118,661307.0
2021-5-2 0:00,23.13,8.618,10.227,2.918,0.025,0.0169,0.805,429.04,22.186,0.00138,700453.0
2021-5-2 4:00,22.5,8.565,9.384,2.834,0.025,0.0192,0.828,428.153,22.228,0.00152,925323.0
2021-5-2 8:00,21.85,8.538,9.423,3.121,0.025,0.0174,0.777,427.683,24.088,0.00157,1025480.0
2021-5-2 12:00,22.5,8.571,9.919,2.597,0.025,,0.777,419.425,6.699,0.00137,1785730.0
2021-5-2 16:00,23.22,8.75,10.981,2.525,0.025,0.0144,0.74,416.368,6.184,0.00144,1627700.0
2021-5-2 20:00,22.47,8.763,10.033,2.74,0.025,0.0149,0.664,408.864,5.996,0.00147,2078840.0
2021-5-3 0:00,21.3,8.766,9.253,2.74,0.025,0.0139,0.635,401.713,6.316,0.00131,685398.0
2021-5-3 4:00,20.37,8.696,8.666,2.639,0.025,0.0128,0.594,398.803,5.79,0.00107,1813980.0
2021-5-3 8:00,19.94,8.622,8.778,2.798,0.025,0.0164,0.523,400.426,9.494,0.00099,340908.0
2021-5-3 12:00,21.05,8.754,9.728,2.902,0.025,0.0154,0.569,403.15,10.005,0.00101,2410810.0
2021-5-3 16:00,22.11,8.747,9.98,2.643,0.025,0.0189,0.573,412.464,10.845,0.00143,2638080.0
2021-5-3 20:00,21.85,8.646,9.325,2.605,0.025,0.0169,0.763,410.861,8.336,0.0014,1560120.0
2021-5-4 0:00,21.6,8.489,8.716,2.605,0.025,0.0201,0.623,417.293,10.795,0.00149,1262820.0
2021-5-4 4:00,21.46,8.37,8.178,2.802,0.025,0.0154,0.696,418.962,8.706,0.00139,214320.0
2021-5-4 8:00,21.41,8.342,8.159,2.989,0.025,0.0181,0.687,419.5,8.431,0.00163,2153860.0
2021-5-4 12:00,21.49,8.363,8.389,2.626,0.025,0.0166,0.72,421.936,9.072,0.00172,404484.0
2021-5-4 16:00,21.38,8.186,8.323,3.762,0.025,0.0357,1.202,432.671,38.935,0.00281,3999960.0
2021-5-4 20:00,21.13,8.25,8.279,3.256,0.025,0.0251,1.115,418.541,18.503,0.00248,1057460.0
2021-5-5 0:00,21.02,8.194,7.894,2.681,0.025,0.0187,0.538,410.425,13.282,0.00191,163722.0
2021-5-5 4:00,20.8,8.151,7.529,2.674,0.025,0.016,0.512,405.72,10.652,0.00178,2654200.0
2021-5-5 8:00,20.78,8.175,7.768,2.762,0.025,0.0141,0.915,412.627,9.465,0.00142,1497360.0
2021-5-5 12:00,21.69,8.416,8.568,2.579,0.025,0.0152,0.758,405.289,8.57,0.00135,1494060.0
2021-5-5 16:00,23.48,8.478,9.584,2.708,0.025,0.0145,0.919,420.784,6.473,0.00162,426883.0
2021-5-5 20:00,22.65,8.412,9.336,2.885,0.025,0.0196,0.657,420.679,6.91,0.00168,2581040.0
2021-5-6 0:00,21.32,8.523,9.519,2.885,0.025,0.0152,0.614,409.156,6.924,0.00151,
2021-5-6 4:00,20.59,8.4,8.904,2.794,0.025,0.0147,0.604,409.728,8.315,0.00158,2331930.0
2021-5-6 8:00,20.21,8.41,9.202,2.92,0.025,0.0152,0.644,412.841,8.39,0.00157,3950860.0
2021-5-6 12:00,20.8,8.552,9.992,2.66,0.025,0.017,0.637,412.976,8.735,0.00138,3226540.0
2021-5-6 16:00,21.6,8.608,10.298,2.925,0.025,0.0167,0.641,414.761,7.155,0.00127,2338560.0
2021-5-6 20:00,21.41,8.559,10.272,2.516,0.025,0.0159,0.702,416.492,6.857,0.00198,822763.0
2021-5-7 0:00,21.19,8.48,9.748,2.516,0.025,0.0164,0.702,416.099,7.567,0.00209,816902.0
2021-5-7 4:00,21.05,8.335,9.097,3.012,0.025,0.0168,0.653,419.816,9.189,0.00293,1602700.0
2021-5-7 8:00,21.1,8.363,9.274,2.98,0.025,0.0158,0.63,419.077,9.645,0.00127,1325990.0
2021-5-7 12:00,22.67,8.437,9.771,2.745,0.025,0.014,0.945,424.465,6.156,0.00113,1244420.0
2021-5-7 16:00,24.43,8.743,11.176,2.587,0.025,0.014,0.909,412.312,7.708,0.00182,1476480.0
2021-5-7 20:00,24.07,8.749,10.977,2.632,0.025,0.0143,0.755,409.258,7.285,0.00194,4802280.0
2021-5-8 0:00,22.7,8.732,10.782,2.632,0.025,0.014,0.61,409.704,5.736,0.00193,3523550.0
2021-5-8 4:00,22.47,8.597,9.85,2.634,0.025,0.014,0.612,410.679,6.332,0.00208,
2021-5-8 8:00,22.3,8.589,9.851,2.764,0.025,0.0155,0.616,411.332,21.755,0.0018,3597090.0
2021-5-8 12:00,23.08,8.618,11.174,2.632,0.025,0.0144,0.753,425.985,4.439,0.00225,2798400.0
2021-5-8 16:00,24.07,8.737,11.76,2.949,0.025,0.0159,0.856,424.115,4.539,0.00205,2122040.0
2021-5-8 20:00,24.4,8.739,11.849,2.65,0.025,0.0158,0.644,426.564,4.201,0.00257,1367340.0
2021-5-9 0:00,24.61,8.755,11.875,2.65,0.025,0.0153,0.657,421.91,4.206,0.00313,286577.0
2021-5-9 4:00,24.37,8.643,10.523,2.758,0.025,0.0141,0.66,426.246,3.904,0.00227,2195390.0
2021-5-9 8:00,24.4,8.545,10.081,2.558,0.025,0.0124,0.925,434.007,3.327,0.00147,2710350.0
2021-5-9 12:00,25.25,8.662,10.785,2.717,0.025,0.0134,0.914,434.966,3.714,0.00157,2626290.0
2021-5-9 16:00,26.02,8.738,11.481,2.772,0.025,0.0149,1.223,433.248,3.546,0.00173,
2021-5-9 20:00,26.5,8.758,10.911,2.752,0.025,0.0172,0.664,433.406,4.239,0.00191,
2021-5-10 0:00,25.25,8.87,11.289,2.752,0.025,0.0158,0.655,421.96,4.274,0.00217,3289970.0
2021-5-10 4:00,24.79,8.748,10.886,2.527,0.025,0.0141,0.581,422.338,4.053,0.00204,552555.0
2021-5-10 8:00,24.7,8.808,11.116,2.873,0.025,0.0125,0.716,420.342,4.813,0.002,2119690.0
2021-5-10 12:00,26.12,8.897,11.429,2.69,0.025,0.0148,0.931,417.612,4.665,0.00195,
2021-5-10 16:00,27.04,8.846,11.089,2.692,0.025,0.0159,0.961,425.301,4.392,0.00194,
2021-5-10 20:00,27.33,8.921,11.535,2.723,0.025,0.0184,0.638,419.402,4.994,0.00238,4478540.0
2021-5-11 0:00,26.59,8.956,11.127,2.723,0.025,0.0151,0.668,412.872,5.692,0.00281,2546740.0
2021-5-11 4:00,26.09,8.689,9.938,2.722,0.025,0.0165,0.597,420.646,6.671,0.00277,1725730.0
2021-5-11 8:00,26.06,8.724,9.986,2.845,0.025,0.0136,0.66,416.958,6.624,0.00209,1503870.0
2021-5-11 12:00,26.4,8.736,10.182,3.007,0.025,0.0151,0.681,421.866,6.875,0.00209,2573630.0
2021-5-11 16:00,26.5,8.809,10.496,2.875,0.025,0.014,0.671,418.962,4.334,0.00238,1915170.0
2021-5-11 20:00,26.24,8.727,10.383,2.613,0.025,0.0138,0.595,421.773,4.537,0.00222,1787780.0
2021-5-12 0:00,25.74,8.656,9.802,2.734,0.025,0.016,0.536,418.259,7.898,0.00245,1706040.0
2021-5-12 4:00,25.13,8.673,9.432,2.783,0.025,0.0147,0.734,410.144,7.555,0.00266,2262820.0
2021-5-12 8:00,25.19,8.716,9.391,3.001,0.025,0.0137,0.536,407.143,9.551,0.00237,1087560.0
2021-5-12 12:00,24.94,8.724,9.702,2.834,0.025,0.0156,0.511,403.736,10.302,0.00251,1242620.0
2021-5-12 16:00,25.13,8.782,10.083,2.949,0.025,0.0156,0.495,403.73,12.343,0.00257,2250500.0
2021-5-12 20:00,24.91,8.8,9.797,3.017,0.025,0.0145,0.476,397.898,13.394,0.00271,1865710.0
2021-5-13 0:00,24.4,8.719,9.23,2.642,0.025,0.0131,0.473,397.28,13.307,0.00218,182852.0
2021-5-13 4:00,24.31,8.7,8.787,2.613,0.025,0.0119,0.427,394.027,10.772,0.00199,2293900.0
2021-5-13 8:00,23.92,8.608,8.414,3.145,0.025,0.0116,0.449,396.01,11.24,0.00171,1354650.0
2021-5-13 12:00,23.75,8.59,8.729,2.788,0.025,0.0125,0.474,400.191,12.501,0.00159,1401920.0
2021-5-13 16:00,24.01,8.835,10.057,2.908,0.025,0.0139,0.477,394.668,13.97,0.00155,1411120.0
2021-5-13 20:00,23.75,8.688,9.297,2.98,0.025,0.0146,0.427,397.326,13.171,0.0015,1910790.0
2021-5-14 0:00,23.54,8.685,9.048,2.98,0.025,0.0129,0.44,393.799,9.957,0.00126,3059020.0
2021-5-14 4:00,23.37,8.59,8.622,2.538,0.025,0.0134,0.445,395.554,10.434,0.00128,2438570.0
2021-5-14 8:00,23.34,8.523,8.533,2.957,0.025,0.0142,0.523,400.133,10.571,0.00129,578472.0
2021-5-14 12:00,23.75,8.783,9.649,2.65,0.025,0.0132,0.539,395.897,11.764,0.00113,1093270.0
2021-5-14 16:00,25.68,8.889,10.398,2.692,0.025,0.0155,0.75,396.665,11.659,0.00167,1220190.0
2021-5-14 20:00,25.5,8.65,9.0,2.76,0.025,0.0132,0.537,391.423,12.564,0.00145,1740050.0
2021-5-15 0:00,25.22,8.519,8.502,2.66,0.025,0.0132,0.575,387.739,442.557,0.00114,2412800.0
2021-5-15 4:00,24.82,8.481,8.402,2.553,0.025,0.0132,0.538,387.822,4.602,0.00115,658176.0
2021-5-15 8:00,24.82,8.627,9.012,2.8,0.025,0.0118,0.579,388.434,4.554,0.00108,
2021-5-15 12:00,26.5,8.785,10.522,2.681,0.025,0.0134,0.734,386.391,4.556,0.00158,695112.0
2021-5-15 16:00,27.07,8.729,9.994,2.483,0.025,0.0146,0.751,399.561,4.998,0.00165,
2021-5-15 20:00,27.24,8.74,9.793,2.675,0.025,0.014,0.648,399.724,4.642,0.00196,2931850.0
2021-5-16 0:00,27.01,8.662,9.298,2.675,0.025,0.014,0.648,399.642,5.224,0.00171,2458750.0
2021-5-16 4:00,26.34,8.556,8.85,2.477,0.025,0.0145,0.557,401.329,4.509,0.00136,1585700.0
2021-5-16 8:00,25.87,8.46,8.222,2.453,0.025,0.013,0.59,404.511,7.346,0.00143,3032990.0
2021-5-16 12:00,26.59,8.755,9.658,2.61,0.025,0.014,0.703,402.366,5.948,0.00136,1149830.0
2021-5-16 16:00,26.15,8.378,8.309,3.602,0.025,0.0293,0.991,432.382,31.056,0.00344,7976810.0
2021-5-16 20:00,25.53,8.38,7.896,3.063,0.025,0.0201,0.5,413.357,19.447,0.00311,7221940.0
2021-5-17 0:00,24.4,8.19,7.779,3.063,0.025,0.02,0.5,419.229,21.13,0.00345,8517600.0
2021-5-17 4:00,23.4,8.096,7.77,3.009,0.025,0.02,0.536,423.884,19.65,0.00263,3751770.0
2021-5-17 8:00,22.65,8.09,8.024,3.011,0.025,0.0176,0.496,420.09,15.709,0.00183,4055660.0
2021-5-17 12:00,23.51,8.258,8.823,2.573,0.025,0.0138,0.47,414.4,11.271,0.00122,1894450.0
2021-5-17 16:00,24.49,8.401,9.427,2.545,0.025,0.0136,0.447,410.161,11.197,0.00143,1539880.0
2021-5-17 20:00,24.1,8.406,9.18,2.408,0.025,0.013,0.384,409.795,11.931,0.00159,2084140.0
2021-5-18 0:00,24.07,8.363,8.725,2.286,0.025,0.0122,0.36,408.157,15.317,0.00138,
2021-5-18 4:00,23.69,8.244,8.291,2.417,0.025,0.0114,0.379,410.984,38.068,0.00137,3349310.0
2021-5-18 8:00,23.51,8.249,8.276,2.63,0.025,0.0101,0.417,411.601,25.06,0.00094,4782080.0
2021-5-18 12:00,23.95,8.327,8.823,2.533,0.025,0.0112,0.442,411.522,27.102,0.00087,
2021-5-18 16:00,24.31,8.431,9.429,2.783,0.025,0.0108,0.456,409.629,22.952,0.0012,1106170.0
2021-5-18 20:00,23.84,8.443,9.58,2.669,0.025,0.0117,0.345,408.545,18.837,0.00126,1399070.0
2021-5-21 8:00,20.91,7.705,7.272,2.53,0.025,0.0128,0.573,405.586,31.906,0.00512,579138.0
2021-5-21 12:00,21.88,8.158,8.802,2.72,0.025,0.0132,0.258,403.287,29.294,0.00112,1832350.0
2021-5-21 16:00,23.22,8.409,9.878,2.633,0.025,0.012,0.352,401.145,25.037,0.00157,1562700.0
2021-5-21 20:00,23.4,8.479,10.208,2.527,0.025,0.0133,0.3,400.668,24.071,0.0012,574500.0
2021-5-22 0:00,23.02,8.494,10.071,2.527,0.025,0.0126,0.253,400.488,25.6,0.00125,2292720.0
2021-5-22 4:00,22.67,8.333,9.131,2.504,0.025,0.0106,0.262,401.524,24.43,0.00103,855236.0
2021-5-22 8:00,22.47,8.193,8.715,2.604,0.025,0.0094,0.27,402.951,24.281,0.00145,994535.0
2021-5-22 12:00,24.31,8.301,9.544,2.565,0.025,0.0105,0.404,403.893,22.245,0.00105,1156370.0
2021-5-22 16:00,23.81,8.933,11.017,2.526,0.025,0.0143,0.368,382.306,20.276,0.00147,2118310.0
2021-5-22 20:00,23.22,9.052,11.232,2.467,0.025,0.015,0.355,380.595,7.085,0.00161,1077300.0
2021-5-23 0:00,22.59,8.897,10.249,2.467,0.025,0.0148,0.358,382.221,7.72,0.0016,1546940.0
2021-5-23 4:00,22.25,8.77,9.386,2.588,0.025,0.016,0.34,384.014,8.675,0.0013,1141350.0
2021-5-23 8:00,22.05,8.71,9.052,2.782,0.025,0.0148,0.327,383.964,9.634,0.00133,1616510.0
2021-5-23 12:00,22.02,8.733,9.157,2.549,0.025,0.0152,0.297,381.534,9.107,0.00136,2141940.0
2021-5-23 16:00,22.28,8.743,9.537,2.609,0.025,0.0157,0.368,384.085,8.3,0.00131,2242560.0
2021-5-23 20:00,22.08,8.67,9.178,2.654,0.025,0.0148,0.367,384.111,7.845,0.00126,2422380.0
2021-5-24 0:00,21.85,8.574,8.673,2.654,0.025,0.0135,0.42,385.787,7.05,0.00119,1549880.0
2021-5-24 4:00,21.6,8.467,8.27,2.582,0.025,0.0135,0.36,386.678,6.654,0.00113,1916980.0
2021-5-24 8:00,21.66,8.476,8.282,2.665,0.025,0.0135,0.406,387.243,6.433,0.00089,2059230.0
2021-5-24 12:00,22.73,8.695,9.273,2.37,0.025,0.0139,0.48,385.888,6.675,0.001,1294960.0
2021-5-24 16:00,23.78,8.863,10.36,2.37,0.025,0.0146,0.596,387.065,6.55,0.00115,1389980.0
2021-5-24 20:00,25.68,8.792,9.7,2.624,0.025,0.0141,0.443,390.791,8.746,0.00207,1532930.0
2021-5-25 0:00,24.85,8.567,8.795,2.632,0.025,0.0151,0.396,397.601,7.46,0.00157,1492460.0
2021-5-25 4:00,24.4,8.491,8.626,2.487,0.025,0.0144,0.471,401.337,7.544,0.00149,2038210.0
2021-5-25 8:00,24.22,8.554,9.084,2.632,0.025,0.0134,0.477,402.335,7.643,0.00118,1871480.0
2021-5-25 12:00,24.79,8.783,10.148,2.628,0.025,0.0152,0.681,401.056,7.806,0.00134,1806090.0
2021-5-25 16:00,26.09,8.896,10.956,2.324,0.025,0.0162,0.734,402.492,7.586,0.00151,2043510.0
2021-5-25 20:00,27.27,8.699,9.777,2.786,0.025,0.0156,0.458,407.131,7.444,0.00258,2073200.0
2021-5-26 0:00,25.96,8.897,9.789,2.786,0.025,0.0147,0.343,394.507,6.755,0.00163,1453340.0
2021-5-26 4:00,25.53,8.738,8.887,2.667,0.025,0.0162,0.402,397.532,8.095,0.0014,1583320.0
2021-5-26 8:00,24.13,8.855,9.448,2.715,0.025,0.0131,0.373,385.607,6.321,0.00165,1724810.0
2021-5-26 12:00,23.63,8.774,9.439,2.633,0.025,0.0139,0.383,388.51,7.11,0.00147,1901640.0
2021-5-26 16:00,23.63,8.892,9.691,2.717,0.025,0.0146,0.364,378.696,7.677,0.00164,1737530.0
2021-5-26 20:00,23.6,8.624,8.67,2.245,0.025,0.0139,0.368,387.755,7.872,0.0018,1634590.0
2021-5-27 0:00,23.31,8.557,8.35,2.245,0.025,0.0158,0.377,386.218,7.557,0.00129,1824640.0
2021-5-27 4:00,23.25,8.393,7.834,2.486,0.025,0.0134,0.381,393.387,8.107,0.00135,1618140.0
2021-5-27 8:00,23.28,8.399,7.824,2.621,0.025,0.0128,0.427,393.177,9.218,0.00099,1466820.0
2021-5-27 12:00,24.4,8.745,9.368,2.5,0.025,0.0126,0.484,388.143,10.864,0.00115,1264230.0
2021-5-27 16:00,25.13,8.698,9.231,2.683,0.025,0.0138,0.61,391.689,11.79,0.00117,1343960.0
2021-5-27 20:00,25.59,8.794,9.38,2.39,0.025,0.0139,0.452,390.374,7.59,0.00151,1319430.0
2021-5-28 0:00,24.85,8.616,8.814,2.39,0.025,0.0139,0.452,395.313,7.181,0.00142,1291550.0
2021-5-28 4:00,24.64,8.55,8.583,2.217,0.025,0.0129,0.405,396.848,6.37,0.0015,1327370.0
2021-5-28 8:00,24.73,8.634,8.956,2.552,0.025,0.0131,0.471,396.06,7.874,0.00105,1692800.0
2021-5-28 12:00,25.1,8.86,10.318,2.438,0.025,0.014,0.537,393.145,12.044,0.00137,2207320.0
2021-5-28 16:00,25.43,8.945,10.474,2.446,0.025,0.014,0.475,391.622,7.787,0.00173,1899580.0
2021-5-28 20:00,25.28,8.884,10.067,2.559,0.025,0.0137,0.434,392.833,7.711,0.00168,1939140.0
2021-5-29 0:00,24.73,8.802,9.643,2.559,0.025,0.0138,0.434,393.108,8.777,0.00143,4178100.0
2021-5-29 4:00,24.19,8.738,9.092,2.577,0.025,0.0136,0.358,391.356,6.429,0.00141,2400940.0
2021-5-29 8:00,24.13,8.678,8.912,2.756,0.025,0.0124,0.428,391.962,10.739,0.00197,1977710.0
2021-5-29 12:00,25.81,8.727,9.181,2.423,0.025,0.0128,0.645,400.394,7.852,0.00139,1164980.0
2021-5-29 16:00,26.59,8.821,9.804,2.353,0.025,0.0125,0.513,399.906,6.435,0.0016,2138020.0
2021-5-29 20:00,26.34,8.659,8.93,2.595,0.025,0.0137,0.607,406.347,6.346,0.00164,1513660.0
2021-5-30 0:00,25.62,8.61,8.775,2.595,0.025,0.0136,0.607,406.78,7.683,0.00153,1922530.0
2021-5-30 4:00,25.56,8.549,8.42,2.543,0.025,0.0138,0.404,405.079,14.465,0.00153,1151880.0
2021-5-30 8:00,25.56,8.584,8.614,2.852,0.025,0.0122,0.539,399.737,10.387,0.00132,990572.0
2021-5-30 12:00,26.47,8.844,10.047,2.508,0.025,0.0143,0.617,400.803,13.708,0.00126,2125150.0
2021-5-30 16:00,27.24,8.878,10.51,2.593,0.025,0.0145,0.643,402.935,17.877,0.00151,1733480.0
2021-5-30 20:00,27.27,8.947,10.14,2.576,0.025,0.0153,0.427,398.68,6.501,0.00256,1753180.0
2021-5-31 0:00,26.24,8.944,9.908,2.576,0.025,0.0145,0.403,392.911,6.564,0.00155,1577540.0
2021-5-31 4:00,25.71,8.912,9.4,2.629,0.025,0.0137,0.337,391.728,6.731,0.00199,2351760.0
2021-5-31 8:00,25.43,9.044,9.899,2.689,0.025,0.0112,0.446,387.02,6.798,0.00133,1588310.0
2021-5-31 12:00,26.31,9.222,11.045,2.723,0.025,0.014,0.552,384.174,6.997,0.00139,2575880.0
2021-5-31 16:00,26.72,9.332,11.414,2.59,0.025,0.0138,0.463,381.767,7.089,0.0014,2506160.0
2021-5-31 20:00,25.93,9.362,11.016,2.542,0.025,0.0148,0.395,376.538,7.784,0.00189,2438270.0
2021-6-1 0:00,25.28,9.236,9.73,2.542,0.025,0.0148,0.395,375.174,12.542,0.00138,2383330.0
2021-6-1 4:00,24.73,9.132,8.936,2.501,0.025,0.0151,0.248,376.714,11.636,0.00136,2234420.0
2021-6-1 8:00,24.61,9.159,9.16,2.756,0.025,0.014,0.339,376.363,12.801,0.00203,2120090.0
2021-6-1 12:00,25.65,9.284,9.635,2.701,0.025,0.0153,0.431,377.931,11.251,0.00125,2085610.0
2021-6-1 16:00,25.65,9.333,9.69,2.564,0.025,0.0169,0.32,375.567,12.637,0.00145,2466760.0
2021-6-1 20:00,25.19,9.255,8.946,2.644,0.025,0.0165,0.2,372.361,14.812,0.00148,2266980.0
2021-6-2 0:00,24.82,9.115,8.063,2.644,0.025,0.016,0.209,372.149,12.361,0.00146,1764490.0
2021-6-2 4:00,24.43,8.915,7.602,2.594,0.025,0.0142,0.245,375.525,12.699,0.00125,2054480.0
2021-6-2 8:00,24.22,8.826,7.493,2.889,0.025,0.0142,0.255,376.997,13.264,0.00128,1729790.0
2021-6-2 12:00,24.19,8.932,8.126,2.66,0.025,0.0163,0.316,377.185,13.602,0.00136,2087990.0
2021-6-2 16:00,24.37,9.121,9.159,2.665,0.025,0.0156,0.276,375.71,13.274,0.00145,2305270.0
2021-6-2 20:00,24.31,8.971,8.442,2.89,0.025,0.0159,0.287,376.2,15.114,0.00117,2246110.0
2021-6-3 0:00,24.4,8.812,7.736,2.89,0.025,0.0156,0.278,377.105,15.938,0.0013,1880360.0
2021-6-3 4:00,24.28,8.678,7.304,2.668,0.025,0.015,0.31,378.375,14.387,0.00107,1925420.0
2021-6-3 8:00,24.34,8.653,7.318,2.8,0.025,0.0141,0.332,377.977,13.732,0.00091,1568970.0
2021-6-3 12:00,24.7,8.633,8.472,2.809,0.025,0.018,0.529,376.234,9.117,0.0012,1693170.0
2021-6-3 16:00,24.55,8.695,8.742,2.669,0.025,0.0164,0.345,373.401,8.041,0.00135,1802780.0
2021-6-3 20:00,24.34,8.51,8.213,2.772,0.025,0.0159,0.392,378.955,16.031,0.00128,2245500.0
2021-6-4 0:00,23.98,8.419,7.811,2.772,0.025,0.0158,0.307,377.095,33.784,0.00117,1606330.0
2021-6-4 4:00,23.75,8.313,7.384,2.482,0.025,0.0137,0.262,376.81,69.508,0.00114,1491960.0
2021-6-4 8:00,23.66,8.383,7.903,2.729,0.025,0.0133,0.317,379.29,7.07,0.00094,1436540.0
2021-6-4 12:00,24.79,8.642,9.043,2.702,0.025,0.0151,0.423,379.18,61.735,0.00103,1699100.0
2021-6-4 16:00,25.65,8.646,9.32,2.644,0.025,0.0151,0.447,381.369,53.331,0.00122,1155780.0
2021-6-4 20:00,25.04,8.539,9.059,2.65,0.025,0.0164,0.351,384.241,8.339,0.00134,1941890.0
2021-6-5 0:00,24.58,8.484,8.785,2.65,0.025,0.0149,0.376,383.95,7.597,0.00121,1384830.0
2021-6-5 4:00,24.37,8.496,8.741,2.594,0.025,0.0144,0.315,383.727,7.344,0.00137,1835470.0
2021-6-5 8:00,24.13,8.563,8.967,2.762,0.025,0.0127,0.319,381.975,7.746,0.00103,1777070.0
2021-6-5 12:00,25.84,8.683,9.747,2.705,0.025,0.0138,0.618,385.378,7.577,0.00121,1380290.0
2021-6-5 16:00,27.53,8.668,9.537,2.685,0.025,0.0152,0.542,390.608,7.91,0.00169,2040390.0
2021-6-5 20:00,27.37,8.558,9.451,2.752,0.025,0.0155,0.331,396.731,9.202,0.00182,1293790.0
2021-6-6 0:00,25.93,8.652,9.428,2.752,0.025,0.0154,0.293,387.598,7.383,0.0016,1723540.0
2021-6-6 4:00,25.5,8.698,9.176,2.469,0.025,0.0153,0.274,381.884,7.096,0.00176,1953970.0
2021-6-6 8:00,25.46,8.734,9.581,2.555,0.025,0.0126,0.465,383.014,6.3,0.00106,1632960.0
2021-6-6 12:00,26.75,8.801,10.062,2.584,0.025,0.0142,0.555,386.995,7.763,0.00127,1587320.0
2021-6-6 16:00,27.27,8.795,10.516,2.703,0.025,0.0163,0.645,392.288,7.802,0.0015,1507990.0
2021-6-6 20:00,28.16,8.667,9.313,2.871,0.025,0.0165,0.325,398.804,7.821,0.00177,1524810.0
2021-6-7 0:00,26.47,8.887,9.717,2.871,0.025,0.0165,0.325,382.764,7.221,0.02992,1535540.0
2021-6-7 4:00,26.02,8.659,8.986,2.589,0.025,0.0147,0.272,390.226,9.406,0.00179,1611670.0
2021-6-7 8:00,25.5,9.042,10.304,2.588,0.025,0.0133,0.348,375.198,8.166,0.00141,1965380.0
2021-6-7 12:00,27.11,9.053,10.949,2.753,0.025,0.015,0.448,381.103,8.219,0.00137,1226380.0
2021-6-7 16:00,27.63,8.978,10.251,2.813,0.025,0.0155,0.389,387.497,8.67,0.00157,1373210.0
2021-6-7 20:00,26.85,9.251,10.858,2.774,0.025,0.0148,0.299,373.856,8.144,0.0016,1954880.0
