date,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021/1/18 12:00,5.1,7.34,12.78,3.93,0.337,0.072,2.4,477.8,48.3,0.004,4574990
2021/1/18 16:00,5.5,7.7,12.87,3.93,0.388,0.066,2.6,474.9,47.9,0.006,3491830
2021/1/18 20:00,5.5,7.79,12.69,3.92,0.42,0.074,2.72,484.9,42.4,0.008,3099330
2021/1/19 0:00,5.6,7.75,12.46,3.92,0.442,0.077,2.83,490.4,42.2,0.008,3004150
2021/1/19 4:00,5.1,7.81,12.55,4.31,0.51,0.087,3.21,519.1,39.9,0.009,3761200
2021/1/19 8:00,5,7.88,12.79,4.74,0.562,0.08,3.44,541.1,34.7,0.01,3924070
2021/1/19 12:00,5.6,8.07,13.54,5.34,0.401,0.111,3.35,520.9,46.7,0.015,5484550
2021/1/19 16:00,6.1,8.1,13.6,5.69,0.385,0.119,3.31,517.2,57.6,0.017,6260590
2021/1/19 20:00,6,8.08,13.5,5.58,0.38,0.123,3.32,519,61.4,0.018,7258630
2021/1/20 0:00,6,7.88,12.64,5.58,0.642,0.108,3.6,539.4,51.5,0.014,4861730
2021/1/20 4:00,6,7.72,11.89,5.16,0.699,0.16,3.74,556.7,85.1,0.011,5554280
2021/1/20 8:00,6.2,7.67,11.5,5.52,0.88,0.167,3.92,578.8,94.5,0.011,5688230
2021/1/20 12:00,7.1,7.64,11.14,5.76,0.794,0.186,3.73,560.6,100.1,0.012,6303610
2021/1/20 16:00,7.6,7.68,11.38,5.65,0.722,0.16,3.71,579.8,91.3,0.013,5727650
2021/1/20 20:00,7.1,7.73,11.53,5.06,0.565,0.142,3.67,595.1,76.8,0.012,4997980
2021/1/21 0:00,6.9,7.79,11.81,4.69,0.402,0.119,3.54,600,61.6,0.011,4213100
2021/1/21 4:00,6.8,7.8,11.8,4.59,0.317,0.117,3.48,597.2,62.9,0.011,4354580
2021/1/21 8:00,6.9,7.83,11.9,4.61,0.257,0.102,3.29,595.6,55.1,0.013,4673810
2021/1/21 12:00,7.6,8,12.86,4.67,0.2,0.103,3.42,583.6,46.4,0.017,6976860
2021/1/21 16:00,7.8,8.08,13.24,4.88,0.207,0.098,3.07,568.3,40.8,0.015,5382500
2021/1/21 20:00,7.5,7.89,12.07,4.42,0.238,0.092,3.08,594.4,44.3,0.013,4038800
2021/1/22 0:00,7.7,7.87,11.83,4.42,0.23,0.094,3.14,600.2,40.3,0.011,4078620
2021/1/22 4:00,7.6,7.84,11.66,4.61,0.227,0.095,3.14,607.6,43.4,0.011,3669320
2021/1/22 8:00,7.7,7.8,11.43,4.41,0.251,0.092,3.09,614,43.1,0.011,3468900
2021/1/22 12:00,7.8,7.84,11.58,4.42,0.217,0.092,3.22,617.1,39.5,0.011,4339690
2021/1/22 16:00,7.6,7.82,11.49,4.23,0.212,0.088,3.19,615.1,37.5,0.01,3234970
2021/1/22 20:00,7.6,7.81,11.39,4.27,0.212,0.089,3.16,614.1,35.4,0.009,3175890
2021/1/23 0:00,7.8,7.81,11.31,4.27,0.216,0.088,3.15,613.3,35.2,0.011,3806300
2021/1/23 4:00,7.6,7.81,11.38,4.24,0.222,0.084,3.07,598.6,32,0.009,3119130
2021/1/23 8:00,7.5,7.8,11.4,4.08,0.231,0.079,2.98,582.3,32.3,0.008,2785850
2021/1/23 12:00,7.4,7.82,11.43,4.02,0.216,0.079,2.96,576,31,0.007,2338460
2021/1/23 16:00,7.5,7.84,11.48,3.94,0.204,0.076,2.94,571.1,30.1,0.008,2609160
2021/1/23 20:00,7.4,7.82,11.43,3.76,0.217,0.073,2.86,556.2,27.7,0.007,2042160
2021/1/24 0:00,7.4,7.83,11.41,3.76,0.216,0.08,2.81,546.8,34.9,0.007,2392510
2021/1/24 4:00,7.3,7.81,11.3,3.8,0.22,0.078,2.83,550.6,30.1,0.006,2034860
2021/1/24 8:00,7.2,7.82,11.38,3.77,0.213,0.07,2.71,540.3,28.7,0.006,2208690
2021/1/24 12:00,7.6,7.86,11.52,3.73,0.207,0.072,2.76,539,30.9,0.006,2368060
2021/1/24 16:00,7.4,7.84,11.43,3.75,0.214,0.071,2.78,544.1,26.6,0.006,2101230
2021/1/24 20:00,7.7,7.8,11.21,3.85,0.212,0.07,2.8,546.8,26.8,0.006,2190140
2021/1/25 0:00,7.4,7.84,11.34,3.85,0.212,0.071,2.82,549.7,25.1,0.006,2101290
2021/1/25 4:00,7.5,7.86,11.34,3.76,0.223,0.07,2.89,553.2,24.8,0.007,2397310
2021/1/25 8:00,7.5,7.84,11.28,3.92,0.224,0.066,2.91,560.5,25.4,0.006,2635840
2021/1/25 12:00,7.7,7.88,11.38,3.8,0.235,0.071,2.94,558.9,26.4,0.006,2647250
2021/1/25 16:00,8.1,7.85,11.6,4.01,0.226,0.073,2.97,565.2,25.8,0.009,2101980
2021/1/25 20:00,8.4,7.84,11.42,4.01,0.227,0.071,3.03,571.2,22.6,0.007,2790320
2021/1/26 8:00,7.9,7.8,11.21,3.95,0.32,0.07,3.08,569.8,28,0.006,2212650
2021/1/26 12:00,7.9,7.83,11.28,4.03,0.391,0.082,3.27,579.9,32,0.008,3024760
2021/1/26 16:00,8.2,7.84,11.33,4.25,0.65,0.074,3.36,540.7,18.2,0.008,2709750
2021/1/26 20:00,8.2,7.8,10.99,4.11,0.854,0.093,3.59,562.6,28,0.006,1952590
2021/1/27 0:00,8.1,7.81,11.03,4.11,0.826,0.1,3.6,560.9,25.6,0.007,2129930
2021/1/27 4:00,8,7.82,10.94,4.14,0.614,0.085,3.27,532.5,29.6,0.008,2872960
2021/1/27 8:00,7.8,7.79,11.02,4.36,0.574,0.089,3.15,527.7,40.9,0.006,2898290
2021/1/27 12:00,8,7.83,11.13,4.42,0.551,0.104,3.22,526.3,51.6,0.007,3325930
2021/1/27 16:00,8.4,7.9,11.33,4.56,-1,0.106,3.43,544.1,35.3,0.009,4308660
2021/1/27 20:00,8.4,7.85,11.13,4.24,-1,0.097,3.46,546.9,32.5,0.009,4001570
2021/1/28 0:00,8.5,7.8,10.78,4.24,0.641,0.091,3.41,543.5,27.5,0.007,2945040
2021/1/28 4:00,8,7.81,10.9,4.11,0.621,0.091,3.33,535.7,27.5,0.007,2758920
2021/1/28 8:00,7.8,7.85,11.23,4.16,-1,0.069,3,519.9,26,0.008,3166730
2021/1/28 12:00,8.2,7.94,11.67,4.38,-1,0.097,2.99,518.1,49,0.008,4490630
2021/1/28 16:00,8.6,7.98,11.84,4.96,-1,0.119,3.01,510.8,80.3,0.009,6128590
2021/1/28 20:00,8.4,7.92,11.5,4.74,-1,0.113,3.09,520,64.5,0.008,4592740
2021/1/29 0:00,8.1,7.92,11.53,4.74,-1,0.104,2.67,497.4,66.7,0.008,4833700
2021/1/29 4:00,7.7,7.84,11.57,4.21,-1,0.121,1.25,389.8,121,0.004,5775860
2021/1/29 8:00,7.3,7.81,11.59,4.51,-1,0.111,1.17,388,128.9,0.004,5802420
2021/1/29 12:00,7.8,7.85,11.64,4.23,-1,0.097,1.22,388.4,117.2,0.004,6175210
2021/1/29 16:00,8.2,7.86,11.68,4.21,-1,0.092,1.23,389,119.7,0.004,5538130
2021/1/29 20:00,7.9,7.85,11.68,4.53,-1,0.122,1.27,389.7,145,0.004,6589170
2021/1/30 0:00,7.6,7.85,11.65,4.53,-1,0.105,1.22,390,138.4,0.004,6218350
2021/1/30 4:00,7.4,7.85,11.63,4.62,-1,0.129,1.17,388.5,145.8,0.004,7638320
2021/1/30 8:00,7.1,7.85,11.63,4.68,-1,0.115,1.18,393.7,137.4,0.004,6362710
2021/1/30 12:00,7.7,7.88,11.66,4.52,-1,0.119,1.46,411.8,130.6,0.004,6340080
2021/1/30 16:00,8.3,7.93,11.71,4.43,-1,0.109,2,450,91.4,0.006,5572170
2021/1/30 20:00,8.4,7.92,11.54,4.1,-1,0.096,2.08,455.7,77.7,0.007,4964940
2021/1/31 0:00,8.2,7.89,11.52,4.1,-1,0.086,2.07,453.4,73.8,0.007,5108750
2021/1/31 4:00,8.2,7.89,11.45,4.08,-1,0.089,2.13,459.7,67.8,0.007,5137430
2021/1/31 8:00,8.2,7.88,11.33,4.08,-1,0.08,2.18,467.2,58.3,0.007,5106180
2021/1/31 12:00,8.5,7.96,11.6,3.84,-1,0.077,2.37,475.6,49,0.008,5829690
2021/1/31 16:00,9.4,8.2,12.76,4.49,-1,0.086,2.55,481.8,47.1,0.01,9927550
2021/1/31 20:00,9.4,8.14,12.54,4.26,-1,0.077,2.59,485.2,41.5,0.011,6648210
2021/2/1 0:00,9.4,8.01,11.85,4.26,-1,0.076,2.73,498.4,34.4,0.01,10025000
2021/2/1 4:00,9,8.02,11.93,3.92,-1,0.076,2.55,488.1,37.5,0.01,5116620
2021/2/1 8:00,9,7.87,10.78,4.07,-1,0.069,2.52,494.3,29.9,0.019,11652100
2021/2/1 12:00,9.1,7.94,11.36,4.28,-1,0.07,2.73,496.6,29.7,0.011,7018780
2021/2/1 16:00,8.8,7.98,11.55,4.26,0.341,0.067,2.7,494.8,30,0.008,4042510
2021/2/1 20:00,8.9,7.94,11.34,4,0.332,0.065,2.69,492.9,30.2,0.011,4707120
2021/2/2 0:00,8.7,7.92,11.4,4,0.33,0.055,2.7,495.5,28.1,0.01,4549090
2021/2/2 4:00,8.5,7.94,11.48,4.09,0.304,0.073,2.66,490.3,40.4,0.009,4903180
2021/2/2 8:00,8.3,7.94,11.35,4.38,0.276,0.084,2.54,486.3,60.7,0.008,5491640
2021/2/2 12:00,8.5,7.88,11.04,4.14,0.389,0.085,2.84,501.8,52,0.006,4875460
2021/2/2 16:00,9,7.87,11.04,4.12,0.383,0.077,2.76,494.9,43.1,0.006,4269900
2021/2/2 20:00,9,7.84,10.86,3.91,0.38,0.07,2.83,495.7,30.8,0.007,4408650
2021/2/3 0:00,8.5,7.86,11.06,3.91,0.364,0.066,2.83,498.2,31.5,0.006,3542630
2021/2/3 4:00,8.2,7.91,11.34,4.81,0.343,0.123,2.91,503.9,89,0.008,6692110
2021/2/3 8:00,8.02,7.918,11.434,4.736,0.1296,0.1087,1.988,443.009,112.99,0.00458,6359210
2021/2/3 12:00,8.46,7.939,11.524,4.472,0.0663,0.116,1.594,418.129,120.35,0.00389,6867500
2021/2/3 16:00,9.03,7.932,11.505,4.105,0.0363,0.0886,1.226,398.784,100.18,0.00419,6512890
2021/2/3 20:00,9.08,7.927,11.39,3.892,0.025,0.0722,1.191,389.614,81.79,0.00429,5825890
2021/2/4 0:00,8.88,7.915,11.366,3.892,0.0269,0.0671,1.136,388.064,75.44,0.00407,4748830
2021/2/4 4:00,8.65,7.919,11.41,4.199,0.025,0.0772,1.208,390.557,98.52,0.00377,5283060
2021/2/4 8:00,8.4,7.896,11.384,4.146,0.025,0.0796,1.219,382.693,111.17,0.00333,5680820
2021/2/4 12:00,11.42,7.99,11.705,4.048,0.025,0.0783,1.124,379.313,94.01,0.00249,5955560
2021/2/4 16:00,10.58,8.068,11.902,3.957,0.025,0.0727,1.224,384.659,83.69,0.00472,8093330
2021/2/4 20:00,9.8,7.993,11.698,3.712,0.0265,0.0591,1.163,384.351,67.81,0.00412,4885280
2021/2/5 0:00,9.16,7.98,11.533,3.712,0.025,0.111,1.276,384.847,141.73,0.00406,8103210
2021/2/5 4:00,9.01,7.95,11.369,4.176,0.025,0.0883,1.293,387.231,112.98,0.00371,5749330
2021/2/5 8:00,9.08,7.957,11.365,3.966,0.025,0.072,1.32,390.972,92.45,0.00368,5115130
