time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo
20210709,无锡,阴-小雨,32,27,42,1,西南风,3级,优
20210710,无锡,多云,34,26,32,1,西南风,3级,优
20210711,无锡,阴-多云,35,27,46,1,东南风,3级,优
20210712,无锡,多云,36,28,58,2,东南风,3级,良
20210713,无锡,阴-多云,36,29,52,2,东南风,3级,良
20210714,无锡,阴-多云,37,30,60,2,东南风,3级,良
20210715,无锡,多云,38,29,61,2,东南风,3级,良
20210716,无锡,阴-多云,33,27,36,1,东南风,3级,优
20210717,无锡,阴-多云,33,27,29,1,东南风,3级,优
20210718,无锡,多云,33,26,34,1,东南风,3级,优
20210719,无锡,多云,34,27,32,1,东南风,3级,优
20210720,无锡,阴-多云,34,27,31,1,东南风,4级,优
20210721,无锡,多云,33,26,29,1,东风,3级,优
20210722,无锡,阴-多云,32,27,31,1,东北风,4级,优
20210723,无锡,阴-小雨,34,26,28,1,东北风,4级,优
20210724,无锡,小雨-中雨,30,26,26,1,东北风,4级,优
20210725,无锡,大雨,27,25,15,1,东北风,5级,优
20210726,无锡,中雨-大雨,27,25,16,1,东北风,5级,优
20210727,无锡,中雨-大雨,27,26,16,1,东南风,5级,优
20210728,无锡,小雨-多云,31,26,29,1,东南风,5级,优
20210729,无锡,多云,33,26,36,1,西南风,3级,优
20210730,无锡,多云,34,26,64,2,西风,2级,良
20210731,无锡,阴-多云,33,27,41,1,东南风,2级,优
20210801,无锡,阴-多云,33,27,61,2,东北风,2级,良
20210802,无锡,阴-多云,34,27,41,1,东风,3级,优
20210803,无锡,阴-多云,33,27,28,1,东北风,3级,优
20210804,无锡,多云,33,27,32,1,东风,3级,优
20210805,无锡,阴-多云,33,26,30,1,东南风,3级,优
20210806,无锡,多云,33,26,31,1,东南风,3级,优
20210807,无锡,阴-多云,33,26,31,1,东北风,3级,优
20210808,无锡,多云,33,25,36,1,东北风,2级,优
20210809,无锡,多云,34,26,66,2,东南风,2级,良
20210810,无锡,阴-小雨,34,26,59,2,东南风,2级,良
20210811,无锡,小雨-中雨,29,25,37,1,东南风,2级,优
20210812,无锡,阴-小雨,29,25,38,1,东北风,3级,优
20210813,无锡,阴-中雨,29,24,41,1,东北风,3级,优
20210814,无锡,阴-中雨,25,23,36,1,东北风,3级,优
20210815,无锡,中雨-小雨,26,23,30,1,东北风,2级,优
20210816,无锡,阴-小雨,26,23,33,1,北风,2级,优
20210817,无锡,多云,31,23,37,1,东北风,2级,优
20210818,无锡,阴-多云,31,23,57,2,东南风,1级,良
20210819,无锡,阴-多云,31,25,74,2,东南风,2级,良
20210820,无锡,阴-中雨,32,26,74,2,东南风,3级,良
20210821,无锡,阴-多云,31,25,42,1,西北风,3级,优
20210822,无锡,多云,33,26,66,2,东南风,2级,良
20210823,无锡,阴-小雨,34,27,42,1,东南风,3级,优
20210824,无锡,阴-中雨,28,26,34,1,西北风,3级,优
20210825,无锡,多云,31,25,50,1,西风,2级,优
20210826,无锡,阴-小雨,34,26,91,2,东南风,1级,良
20210827,无锡,阴-中雨,30,26,52,2,西北风,2级,良
20210828,无锡,阴-多云,32,26,77,2,西北风,2级,良
20210829,无锡,阴-多云,34,26,82,2,东北风,2级,良
20210830,无锡,多云,35,26,56,2,东南风,2级,良
20210831,无锡,多云,35,27,54,2,东南风,2级,良
20210901,无锡,多云-小雨,35,26,52,2,东北风,2级,良
20210902,无锡,多云,30,24,46,1,北风,2级,优
20210903,无锡,多云,30,25,40,1,东北风,2级,优
20210904,无锡,雾-多云,31,27,32,1,东南风,3级,优
20210905,无锡,多云,33,26,59,2,南风,2级,良
20210906,无锡,多云,29,24,53,2,西北风,3级,良
20210907,无锡,多云,29,23,38,1,西北风,3级,优
20210908,无锡,多云-小雨,27,24,34,1,东南风,2级,优
20210909,无锡,多云-雷阵雨,32,24,43,1,东南风,2级,优
20210910,无锡,多云,33,25,71,2,东北风,2级,良
20210911,无锡,雾-多云,32,25,33,1,东风,3级,优
20210912,无锡,多云-小雨,30,25,25,1,东北风,4级,优
20210913,无锡,多云-中雨,27,24,16,1,东北风,4级,优
20210914,无锡,多云,26,23,35,1,西北风,4级,优
20210915,无锡,多云,28,23,44,1,北风,3级,优
20210916,无锡,多云,29,20,31,1,北风,3级,优
20210917,无锡,多云,29,19,45,1,北风,2级,优
20210918,无锡,晴-多云,30,20,54,2,东风,2级,良
20210919,无锡,多云,31,24,63,2,东南风,3级,良
20210920,无锡,多云,28,20,47,1,西南风,3级,优
20210921,无锡,晴-多云,30,22,42,1,西南风,2级,优
